CASENUM,VEH_NO,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,PVE_FORMS,PNUMOCCS,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PTRLR1VIN,PTRLR2VIN,PTRLR3VIN,PSUSTRAT,WEIGHT
201701419974,3,3,51,1098,51,1,10,1,0,2,22,9,14,0,2,0,35,401,35401,14,2015,5N1AR2MN2FC6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,207.14701887
201701420117,2,3,51,1098,51,1,10,1,0,3,18,20,14,0,2,0,20,2,20002,4,2008,2G1WT55K6892,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,207.14701887
201701420121,2,3,51,1098,51,1,2,1,0,3,22,42,8,0,2,0,20,421,20421,15,2007,1GNFC13C57R4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,3,12,0,0,0,777777777777,777777777777,777777777777,10,23.541237328
201701420229,2,3,51,1098,51,1,8,1,0,3,22,30,14,0,2,0,20,9,20009,2,2010,2G1FK1EJ7A92,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,125.6860051
201701420229,3,3,51,1098,51,1,8,1,0,3,22,30,14,0,2,0,39,37,39037,4,2013,SAJWA0E76D8S,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,125.6860051
201701420304,2,3,51,1098,51,1,10,1,1,3,18,31,14,0,2,0,18,23,18023,4,2008,1G4HE57Y68U1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,207.14701887
201701420316,2,3,51,1078,51,1,10,1,0,3,7,55,14,0,2,0,35,443,35443,20,2016,JN8AE2KP5G91,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,207.14701887
201701420337,2,3,51,1078,51,1,8,1,0,3,16,49,33,0,2,0,59,35,59035,4,2015,JTHBF1D29F50,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,125.6860051
201701420337,3,3,51,1078,51,1,8,1,0,3,16,49,33,0,2,0,49,403,49403,14,2015,5TDYKRFHXFS0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,82,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,125.6860051
201701420337,4,3,51,1078,51,1,8,1,0,3,16,49,33,0,2,0,59,35,59035,4,2014,JTHBP5C20E50,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,125.6860051
201701420425,2,3,51,1098,51,1,10,1,0,3,11,5,14,0,2,0,20,2,20002,4,2009,2G1WT57K6911,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,777777777777,777777777777,777777777777,10,207.14701887
201701420427,2,3,51,1078,51,1,10,1,0,3,14,19,14,0,2,0,7,482,7482,34,1996,3B7HC13ZXTG1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,207.14701887
201701420630,2,1,34,1684,34,1,2,1,0,4,20,35,15,0,2,0,12,999,12999,49,2006,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,26.767092543
201701420630,3,1,34,1684,34,1,2,1,0,4,20,35,15,0,2,0,49,399,49399,8,2002,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,26.767092543
201701420630,4,1,34,1684,34,1,2,1,3,4,20,35,15,0,2,0,49,999,49999,49,2016,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,1,0,6,8,2,12,0,0,0,777777777777,777777777777,777777777777,1,26.767092543
201701420630,5,1,34,1684,34,1,2,1,0,4,20,35,15,0,3,0,12,999,12999,49,2010,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,26.767092543
201701420630,6,1,34,1684,34,1,2,1,0,4,20,35,15,0,3,0,35,399,35399,8,2014,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,26.767092543
201701420630,7,1,34,1684,34,1,2,1,2,4,20,35,15,0,3,0,14,399,14399,8,1993,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,26.767092543
201701420630,8,1,34,1684,34,1,2,1,0,4,20,35,15,0,3,0,55,399,55399,8,2006,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,26.767092543
201701420630,9,1,34,1684,34,1,2,1,0,4,20,35,15,0,3,0,54,399,54399,8,2005,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,14,0,5,15,0,0,0,777777777777,777777777777,777777777777,1,26.767092543
201701420669,3,4,56,206,206,1,2,2,0,1,13,45,12,6,3,0,49,40,49040,4,2000,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,777777777777,777777777777,777777777777,20,27.561244315
201701420744,2,1,13,1207,13,1,10,1,0,3,12,40,14,0,2,0,49,499,49499,49,2013,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,777777777777,777777777777,777777777777,3,217.0126951
201701421314,3,4,64,306,64,1,5,2,0,3,23,2,12,1,2,0,37,441,37441,20,2015,5FNRL5H61FB0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,4,3,12,0,0,0,777777777777,777777777777,777777777777,23,26.237962772
201701421919,2,4,60,257,60,1,10,1,0,4,4,31,14,0,2,0,12,481,12481,34,2003,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,777777777777,777777777777,777777777777,21,249.38082691
201701422055,2,1,72,1723,72,1,9,1,0,4,13,15,14,0,2,0,12,499,12499,19,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,159.93221174
201701422117,2,4,60,257,60,1,9,1,0,4,23,41,14,0,2,0,30,40,30040,9,2000,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,21,184.92926211
201701422117,3,4,60,257,60,1,9,1,0,4,23,41,14,0,2,0,12,441,12441,20,1996,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,2,5,12,0,0,0,777777777777,777777777777,777777777777,21,184.92926211
201701422117,4,4,60,257,60,1,9,1,0,4,23,41,14,0,2,0,37,441,37441,20,2000,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,4,5,12,0,0,0,777777777777,777777777777,777777777777,21,184.92926211
201701422117,5,4,60,257,60,1,9,1,0,4,23,41,14,0,2,0,12,443,12443,20,2004,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,4,5,12,0,0,0,777777777777,777777777777,777777777777,21,184.92926211
201701422117,6,4,60,257,60,1,9,1,0,4,23,41,14,0,2,0,23,499,23499,34,1977,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,2,5,12,0,0,0,777777777777,777777777777,777777777777,21,184.92926211
201701422117,7,4,60,257,60,1,9,1,0,4,23,41,14,0,2,0,59,34,59034,4,1998,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,2,5,12,0,0,0,777777777777,777777777777,777777777777,21,184.92926211
201701422117,8,4,60,257,60,1,9,1,0,4,23,41,14,0,2,0,37,421,37421,15,2004,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,21,184.92926211
201701422421,2,4,10,322,10,1,10,1,0,3,0,19,14,0,2,0,37,31,37031,9,2012,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,21,254.67668904
201701422421,3,4,10,322,10,1,10,1,0,3,0,19,14,0,2,0,35,43,35043,4,2016,3N1AB7AP7GY1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,14,0,0,0,777777777777,777777777777,777777777777,21,254.67668904
201701422421,4,4,10,322,10,1,10,1,0,3,0,19,14,0,2,0,12,401,12401,14,2003,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,14,0,0,0,777777777777,777777777777,777777777777,21,254.67668904
201701422429,1,3,35,2793,35,1,10,1,0,2,19,45,14,0,2,0,7,24,7024,4,2015,2C3CDXAGXFH9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,13,208.02237071
201701422568,2,3,33,1481,33,1,10,1,0,3,11,24,14,0,2,0,49,401,49401,14,2013,JTEBU5JR0D51,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,11,207.67319889
201701422568,3,3,33,1481,33,1,10,1,0,3,11,24,14,0,2,0,20,37,20037,4,2014,1G11C5SL0EF2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,2,5,12,0,0,0,777777777777,777777777777,777777777777,11,207.67319889
201701423340,2,4,24,170,24,2,10,1,0,3,13,13,14,0,2,0,35,43,35043,4,2009,3N1AB61E69L6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,2,5,12,0,0,0,777777777777,777777777777,777777777777,24,198.43738626
201701423636,2,4,46,337,46,1,7,1,0,5,11,48,14,0,2,0,49,402,49402,14,2007,JTMBK33V8750,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,777777777777,777777777777,777777777777,22,142.83790647
201701423782,2,4,46,337,46,1,10,1,0,5,0,10,14,0,2,0,7,463,7463,21,2016,3C6URVJG4GE1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,22,225.00004597
201701424077,2,1,31,1709,31,1,10,1,0,3,13,33,14,0,2,0,24,399,24399,4,2004,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,8,12,0,0,0,777777777777,777777777777,777777777777,2,216.86480122
201701424123,2,4,46,337,46,1,10,1,0,5,15,3,14,0,2,0,2,404,2404,14,2002,1J4GW48542C1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,2,5,12,0,0,0,777777777777,777777777777,777777777777,22,225.00004597
201701424322,2,1,34,1678,34,1,4,1,0,4,22,50,14,0,2,0,34,399,34399,8,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,14,0,0,0,777777777777,777777777777,777777777777,1,12.092189815
201701424322,3,1,34,1678,34,1,4,1,0,4,22,50,14,0,2,0,30,399,30399,8,2016,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,6,2,14,0,0,0,777777777777,777777777777,777777777777,1,12.092189815
201701424642,2,4,68,4056,68,1,7,1,0,2,11,30,14,0,2,0,49,482,49482,34,2010,5TFRY5F11AX0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,23,171.97010217
201701424705,2,4,41,162,41,1,8,1,0,3,0,51,14,0,2,0,35,43,35043,4,2011,3N1AB6AP1BL6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,6,2,12,0,0,0,777777777777,777777777777,777777777777,22,132.65309848
201701424705,3,4,41,162,41,1,8,1,0,3,0,51,14,0,2,0,49,482,49482,34,2002,5TBRT34172S2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,22,132.65309848
201701425035,2,1,13,1207,13,1,8,1,0,3,7,7,14,0,2,0,59,31,59031,4,2005,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,6,2,12,0,0,0,777777777777,777777777777,777777777777,3,128.77386354
201701425035,3,1,13,1207,13,1,8,1,0,3,7,7,14,0,2,0,35,43,35043,9,2016,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,3,128.77386354
201701425401,2,3,78,453,78,1,5,1,0,5,2,40,43,0,2,0,6,53,6053,1,2002,1C3EW65G52V1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,10,21.966325698
201701426188,2,3,38,573,38,1,10,1,0,3,14,15,14,0,2,0,22,32,22032,6,2006,5Y2SL65886Z4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,14,208.6065467
201701426804,2,1,50,1635,50,2,5,1,0,5,2,10,14,0,2,0,12,499,12499,39,2008,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,4,22.265947259
201701427256,2,3,38,573,38,1,10,1,0,3,8,23,14,0,2,0,35,39,35039,4,2008,1N4BA41E88C8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,777777777777,777777777777,777777777777,14,208.6065467
201701427589,3,1,72,1723,72,1,10,2,0,4,7,0,12,7,2,0,37,399,37399,4,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,214.59882978
201701427589,4,1,72,1723,72,1,10,2,0,4,7,0,12,7,2,0,42,399,42399,4,2008,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,214.59882978
201701427747,2,3,83,2810,83,1,10,1,0,2,7,45,14,0,2,0,7,482,7482,34,2007,1D7HA16K87J5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,8,12,0,0,0,777777777777,777777777777,777777777777,13,209.74686601
201701427959,2,2,27,893,27,1,10,1,0,3,22,30,14,0,2,0,35,47,35047,4,2012,1N4AL2AP8CC2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,2,5,12,0,0,0,777777777777,777777777777,777777777777,6,201.4770617
201701428142,2,3,33,1484,33,1,10,1,0,2,19,49,14,0,2,0,23,481,23481,34,2006,2GTEK13T1611,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,11,207.67319889
201701428929,2,3,17,1053,17,1,10,1,0,4,12,20,14,0,2,0,23,471,23471,34,2000,1GTCS1958Y83,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,15,207.22614591
201701428932,2,2,67,1925,67,1,10,1,0,2,21,2,14,0,2,0,37,31,37031,4,2015,19XFB2F84FE0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,8,202.68214762
201701428949,2,2,67,1925,67,1,7,1,1,2,7,53,14,0,2,0,24,401,24401,14,2002,5GZCZ33D82S8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,4,5,12,0,0,0,777777777777,777777777777,777777777777,8,127.60440987
201701429421,2,3,83,2810,83,1,9,1,0,2,14,15,14,0,2,0,37,402,37402,14,2001,JHLRD18651C0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,6,2,14,0,0,0,777777777777,777777777777,777777777777,13,156.0021177
201701429421,3,3,83,2810,83,1,9,1,0,2,14,15,14,0,2,0,41,402,41402,14,2005,4F2YZ04155KM,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,4,5,14,0,0,0,777777777777,777777777777,777777777777,13,156.0021177
201701430046,1,1,66,1763,66,1,4,1,2,5,17,25,14,0,2,0,52,999,52999,79,2012,888888888888,0,99,999999999,99999999999,8,99,99,1,0,0,0,0,0,0,0,3,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,11.00424048
201701430945,2,3,78,469,78,1,5,1,0,6,11,38,14,0,2,0,7,482,7482,34,2012,1C6RD6LT0CS3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,22.610408183
201701431034,1,3,59,504,59,1,7,1,1,6,11,11,14,0,2,0,12,461,12461,21,1999,1FTNE242XXHA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,132.29483644
201701431064,2,3,59,504,59,1,10,1,0,6,11,0,14,0,2,0,34,34,34034,4,2006,WBAVB17506NK,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,209.92602099
201701431641,2,1,72,1723,72,1,9,1,0,5,13,20,14,0,2,0,63,399,63399,4,2014,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,159.93221174
201701431715,2,3,33,1484,33,1,10,1,1,4,9,30,14,0,2,0,20,421,20421,15,2003,1GNEK13ZX3R3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,0,5,12,0,0,0,777777777777,777777777777,777777777777,11,207.67319889
201701431826,2,1,72,1723,72,1,9,1,0,5,13,30,14,0,2,0,41,399,41399,4,2016,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,159.93221174
201701431844,2,1,72,1723,72,1,8,1,0,5,14,0,14,0,2,0,49,499,49499,19,2010,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,127.3961837
201701432293,2,2,27,893,27,1,10,1,0,3,5,3,14,0,2,0,12,37,12037,4,2012,1FAHP3J29CL3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,6,201.4770617
201701432306,2,1,72,1723,72,1,10,1,0,5,16,0,14,0,2,0,55,399,55399,4,2008,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,214.59882978
201701432480,2,2,25,1829,25,1,2,1,0,5,9,44,45,0,4,0,12,881,12881,61,2008,1FDXF46Y28EB,0,57,827308,57827308,2,1,96,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,8,106.47798905
201701432858,2,3,17,1053,17,1,10,1,0,4,14,15,14,0,2,0,30,47,30047,1,2008,3VWPF31Y08M4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,4,5,12,0,0,0,777777777777,777777777777,777777777777,15,207.22614591
201701432858,3,3,17,1053,17,1,10,1,0,4,14,15,14,0,2,0,24,5,24005,4,2001,1G8JU52F91Y5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,15,207.22614591
201701432858,4,3,17,1053,17,1,10,1,0,4,14,15,14,0,2,0,30,47,30047,1,2013,3VW5P7AT5DM8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,14,0,0,0,777777777777,777777777777,777777777777,15,207.22614591
201701433215,3,3,17,1053,17,1,8,2,0,4,16,22,12,6,3,0,23,481,23481,34,2001,2GTEC19T5113,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,5,12,0,0,0,777777777777,777777777777,777777777777,15,123.04885818
201701433315,2,3,17,1053,17,1,10,1,1,4,12,8,14,0,2,0,2,404,2404,14,2001,1J4GX48S31C5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,15,207.22614591
201701433355,2,2,25,2092,25,1,10,1,0,4,15,15,14,0,2,0,34,34,34034,4,2000,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,8,201.33723815
201701433453,2,3,17,1053,17,1,3,1,0,4,21,31,14,0,2,0,12,23,12023,4,2015,1FA6P0H76F51,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,15,25.098530306
201701433893,3,1,31,1709,31,1,9,2,0,3,3,7,12,2,2,0,49,399,49399,4,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,8,12,0,0,0,777777777777,777777777777,777777777777,2,159.59502612
201701433990,2,2,25,2092,25,1,9,1,0,5,9,30,14,0,2,0,12,37,12037,4,2003,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,0,5,12,0,0,0,777777777777,777777777777,777777777777,8,149.98893301
201701434113,2,2,25,2092,25,1,10,1,0,5,11,59,14,0,2,0,20,401,20401,14,1996,1GNDT13W7T21,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,8,201.33723815
201701434123,2,1,80,1805,80,1,4,1,0,3,10,15,14,0,2,0,34,399,34399,4,1993,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,11.186367927
201701435488,2,3,12,455,12,1,7,1,0,6,17,30,14,0,2,0,20,2,20002,4,2010,2G1WA5EN2A11,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,12,130.81554735
201701435691,3,4,41,159,41,1,8,2,0,6,13,51,12,7,3,0,19,480,19480,34,2003,3GYEK63N93G2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,777777777777,777777777777,777777777777,22,132.65309848
201701435691,4,4,41,159,41,1,8,2,0,6,13,51,12,7,3,0,20,9,20009,2,2011,2G1FK1EJ8B92,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,777777777777,777777777777,777777777777,22,132.65309848
201701435691,5,4,41,159,41,1,8,2,0,6,13,51,12,7,3,0,7,880,7880,67,2003,3D7MU48C03G8,0,77,777777777,77777777777,2,1,97,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,777777777777,777777777777,777777777777,22,132.65309848
201701435691,6,4,41,159,41,1,8,2,0,6,13,51,12,7,3,0,20,481,20481,34,2004,1GCEC19X94Z3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,14,0,0,0,777777777777,777777777777,777777777777,22,132.65309848
201701436516,3,3,30,3296,30,1,7,2,0,4,10,22,12,6,3,0,82,881,82881,62,2008,1FVACWDT08HZ,0,57,1668045,571668045,2,1,1,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,14,137.19145593
201701436740,2,3,33,1484,33,1,10,1,0,4,20,17,14,0,2,0,12,23,12023,4,2007,3FAHP02117R1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,11,207.67319889
201701437483,3,3,33,1484,33,1,10,2,0,3,10,56,12,7,2,0,37,441,37441,20,2011,5FNRL5H91BB0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,11,207.67319889
201701437730,2,3,38,573,38,1,10,1,0,3,10,17,14,0,2,0,52,35,52035,2,1999,JA3AY11A8XU0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,14,208.6065467
201701438190,2,4,46,362,46,1,2,1,1,2,19,26,14,0,2,0,20,421,20421,15,2000,1GNEK13T2YJ1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,6,2,14,0,0,0,777777777777,777777777777,777777777777,22,25.256335562
201701438190,3,4,46,362,46,1,2,1,0,2,19,26,14,0,2,0,49,472,49472,34,2004,5TEWN72N54Z4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,4,5,12,0,0,0,777777777777,777777777777,777777777777,22,25.256335562
201701438361,2,1,80,1800,80,1,5,1,0,2,0,13,14,0,2,0,12,499,12499,19,1999,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,2,12,0,0,0,777777777777,777777777777,777777777777,2,22.795348942
201701438519,2,4,64,308,64,1,9,1,0,4,22,9,14,0,2,0,49,40,49040,4,1999,4T1BG22K1XU4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,2,5,12,0,0,0,777777777777,777777777777,777777777777,23,181.1682099
201701438924,2,4,46,362,46,1,10,1,0,2,5,0,14,0,2,0,12,402,12402,14,2013,1FMCU0F74DUC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,6,2,12,0,0,0,777777777777,777777777777,777777777777,22,225.00004597
201701439776,1,3,75,1231,75,2,2,1,1,3,16,40,14,0,2,0,49,40,49040,4,2014,4T1BF1FK7EU4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,6,2,12,0,0,0,777777777777,777777777777,777777777777,19,22.389819235
201701439834,2,3,75,1230,75,2,9,1,1,3,2,2,14,0,2,0,12,401,12401,14,2015,1FM5K8AR8FGB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,5,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,19,147.45911235
201701439867,2,3,75,1230,75,2,9,1,0,3,8,0,14,0,2,0,35,499,35499,34,2015,5N1AT2MV3FC8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,6,2,12,0,0,0,777777777777,777777777777,777777777777,19,147.45911235
201701439867,3,3,75,1230,75,2,9,1,0,3,8,0,14,0,2,0,63,499,63499,19,2012,5XYKT3A62CG2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,19,147.45911235
