YEAR,CASENUM,WEIGHT,A_CRAINJ,A_INTER,A_RELRD,A_INTSEC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_HR,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24
2016,201600018633,146.52410486,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1
2016,201600018637,146.52410486,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600018649,215.218122,3,2,1,2,3,4,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1
2016,201600018650,146.52410486,3,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600018655,51.573654892,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600018661,130.17618946,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018662,215.218122,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018671,146.52410486,3,2,1,2,3,4,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600018678,51.573654892,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600018682,146.52410486,3,2,1,2,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600018695,215.218122,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600018696,29.895221382,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600018697,146.52410486,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018699,130.17618946,2,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600018702,28.248233112,2,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600018705,146.52410486,3,2,4,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018708,215.218122,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600018709,33.556555226,4,2,1,2,2,5,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600018718,146.52410486,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018726,215.218122,3,1,1,2,3,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600018736,146.52410486,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018749,29.078645582,2,2,1,2,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600018834,268.97048064,2,2,4,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018835,181.67007486,3,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018869,427.41720998,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600018870,540.79363666,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018876,130.17618946,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600018885,146.52410486,3,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018897,215.218122,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1
2016,201600018902,28.248233112,2,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600018904,146.52410486,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600018905,215.218122,3,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600018906,215.218122,3,2,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600018910,54.086402528,2,2,1,2,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600018920,26.737756318,2,2,2,1,1,4,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2016,201600018979,322.7347052,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600018990,322.73470521,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600018995,206.3655652,3,2,4,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019016,241.38250192,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600019035,322.7347052,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600019049,14.873035746,2,2,4,2,2,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600019059,322.7347052,3,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600019070,190.36350382,2,2,1,1,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019075,292.62224233,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600019107,177.64162702,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600019122,74.143559476,2,2,1,2,2,3,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600019207,54.086402528,2,1,4,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019253,24.694921393,4,2,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600019257,139.83639946,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600019270,23.832628946,4,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019341,248.71541756,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019368,170.8793024,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600019370,248.71541756,3,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600019371,31.455210339,2,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019390,133.39900325,2,2,4,2,2,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2016,201600019407,248.71541756,3,2,1,1,1,4,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600019408,248.71541756,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019411,54.962938497,2,2,1,1,1,4,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600019424,248.71541755,3,2,1,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019425,170.8793024,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600019456,248.71541756,3,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600019478,133.39900325,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019486,170.8793024,3,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019487,248.71541756,3,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600019493,37.96704467,2,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600019496,248.71541756,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019504,133.39900325,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600019540,268.97048064,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600019581,190.36350382,2,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600019594,292.62224233,3,2,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019717,208.54041791,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019736,140.52306969,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600019775,181.67007486,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019783,26.423121006,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1
2016,201600019834,54.086402528,2,2,1,2,2,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600019871,208.5404179,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019879,140.52306969,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600019885,208.5404179,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600019895,52.727176845,2,2,3,2,2,1,2,2,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600019897,208.5404179,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019899,140.52306969,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600019906,140.52306969,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019913,140.52306969,2,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019919,137.27110719,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600019920,208.5404179,3,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019925,52.727176845,2,2,1,1,1,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019928,140.52306969,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019939,208.5404179,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019944,140.52306969,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019949,208.5404179,3,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019953,140.52306969,3,2,1,1,1,5,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600019954,52.727176845,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600019962,140.52306969,3,2,1,2,3,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020000,62.126128929,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020004,208.5404179,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020009,140.52306969,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020010,208.5404179,3,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020013,62.126128929,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020014,140.52306969,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2
2016,201600020021,208.5404179,3,2,1,1,1,5,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020023,140.52306969,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020026,119.83077838,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020030,119.83077838,2,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020034,165.16286278,3,2,1,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020035,165.16286278,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020036,208.5404179,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020038,165.16286278,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020039,208.5404179,3,2,3,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020040,165.16286278,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020041,208.5404179,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020043,187.60207669,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020046,286.46352655,3,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2
2016,201600020197,286.46352656,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020200,189.47714774,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600020201,206.46033823,2,2,1,2,3,3,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020206,189.47714774,3,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020207,286.46352656,3,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020216,73.334573805,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020217,286.46352656,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020218,65.169189199,2,2,1,2,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2
2016,201600020261,292.47533004,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600020280,475.61102416,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020283,54.432709771,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600020291,131.56101908,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020302,24.287014993,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2016,201600020303,188.64206033,2,2,4,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020314,161.03680272,2,2,1,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020323,59.69605321,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020335,292.62224233,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600020355,190.36350382,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600020361,161.03680272,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020376,292.62224233,3,2,1,2,3,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020456,317.68153186,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020464,35.950176889,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600020476,35.950176889,2,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600020484,317.68153186,2,2,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020556,50.470261182,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600020557,438.91425837,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600020615,309.62369621,3,2,3,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600020621,49.482256647,2,2,4,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600020623,287.25910116,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020625,438.91425837,3,1,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020642,322.7538975,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020679,124.2318535,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020699,438.91425837,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020717,287.25910116,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020724,309.62369621,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020753,46.042834217,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600020757,438.91425837,3,2,4,2,3,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020780,50.470261182,2,1,1,2,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020782,322.7538975,2,1,1,2,3,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020785,438.91425837,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020799,50.470261182,2,2,4,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,1
2016,201600020807,438.91425837,3,2,4,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020823,322.7538975,3,1,1,2,2,4,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2
2016,201600020827,50.470261182,2,1,1,2,2,4,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2
2016,201600021138,129.82708256,3,2,1,1,1,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600021194,215.218122,3,1,1,2,2,6,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600021195,51.573654892,2,1,1,2,2,5,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600021201,33.556555226,4,2,1,1,1,4,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2016,201600021203,29.895221382,2,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600021204,129.82708256,3,1,1,2,2,5,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021205,215.218122,3,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600021220,146.52410486,3,1,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021230,146.52410486,3,2,1,1,1,4,1,2,3,2,2,2,2,2,2,2,2,2,1,1,2,1,1
2016,201600021234,130.17618946,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600021240,146.52410486,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600021242,28.248233112,2,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2
2016,201600021246,215.218122,3,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600021250,29.720761763,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600021256,146.52410486,3,2,1,1,1,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600021257,51.573654892,2,2,1,2,3,2,2,1,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600021263,129.82708256,3,2,1,1,1,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021264,130.17618946,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021267,51.573654892,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021271,146.52410486,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600021272,215.218122,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600021285,215.218122,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600021291,146.52410486,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600021292,30.771495765,2,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021294,130.17618946,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021303,215.218122,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021308,146.52410486,3,2,1,2,2,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021328,540.79363666,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600021330,157.28668893,2,2,1,1,1,2,1,2,3,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600021338,31.455210339,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021340,326.43196105,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021360,31.455210339,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021441,42.093845655,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1
2016,201600021449,322.73470521,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2016,201600021451,177.64162702,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021452,322.7347052,3,1,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600021465,322.7347052,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600021490,322.7347052,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600021504,241.38250192,3,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600021509,206.3655652,3,2,4,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021527,322.7347052,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600021579,31.455210339,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021580,326.43196105,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021582,31.455210339,2,1,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021590,427.41720998,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600021601,540.79363666,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021608,341.53118408,3,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021611,540.79363666,3,1,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600021672,29.895221382,2,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021675,130.17618946,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021678,29.895221382,2,2,1,2,2,5,2,2,3,2,2,2,1,2,2,2,1,1,1,1,2,1,1
2016,201600021679,146.52410486,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021680,129.82708256,3,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021682,215.218122,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600021684,129.82708256,3,1,1,2,2,5,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600021693,51.573654892,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021697,130.17618946,2,1,4,2,2,1,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,1
2016,201600021702,129.82708256,3,2,1,1,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021704,215.218122,3,1,3,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600021705,29.895221382,2,1,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021711,29.895221382,2,2,1,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021721,146.52410486,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021724,215.218122,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021730,146.52410486,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021733,130.17618946,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021739,146.52410486,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600021742,146.52410486,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021747,215.218122,3,2,1,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021758,51.573654892,2,2,1,1,1,4,2,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600021760,215.218122,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600021763,130.17618946,2,2,1,1,1,4,1,1,3,2,2,2,1,2,2,2,2,2,1,1,2,1,1
2016,201600021764,146.52410486,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021770,146.52410486,3,2,1,2,3,4,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600021782,215.218122,3,2,1,2,3,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
