CASENUM,VEH_NO,PSU,PJ,STRATUM,PVE_FORMS,PNUMOCCS,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PTRLR1VIN,PTRLR2VIN,PTRLR3VIN,URBANICITY,REGION,PSUSTRAT,PSU_VAR,WEIGHT
201600707088,2,29,966,10,1,0,10,3,22,14,0,2,0,22,18,22018,2,2003,1G2NW12E33C1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,7,29,215.79821611
201600708856,2,59,500,10,1,0,12,7,35,14,0,3,0,35,39,35039,4,2007,1N4BA41E17C8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,6,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,59,304.5668441
201600709730,2,44,388,10,1,0,12,14,20,14,0,2,0,52,34,52034,4,1999,4A3AA46L8XE0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,4,8,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,44,317.68153186
201600711284,2,60,250,6,1,0,10,22,55,14,0,2,0,12,471,12471,30,2009,1FTYR10D79PA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,60,113.93773513
201600711284,3,60,250,6,1,0,10,22,55,14,0,2,0,37,31,37031,2,2014,2HGFG3B54EH5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,60,113.93773513
201600711284,4,60,250,6,1,0,10,22,55,14,0,2,0,12,401,12401,14,2007,1FMEU64E17UA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,14,0,0,0,777777777777,777777777777,777777777777,1,4,21,60,113.93773513
201600711543,2,59,500,2,1,0,12,10,15,14,0,4,0,12,481,12481,31,2006,1FTRX12W36FB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,59,40.571280898
201600712081,2,28,440,6,1,0,12,23,7,14,0,3,0,7,422,7422,15,2004,1D4HD38K24F1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,28,62.269244771
201600712798,2,29,972,7,1,0,10,8,9,14,0,2,0,49,40,49040,4,2007,4T1BE46K07U6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,7,29,135.59156606
201600712858,2,29,970,10,1,0,10,20,52,14,0,2,0,20,431,20431,16,1995,1GNEC16K6SJ3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,7,29,215.79821611
201600712888,2,82,2168,9,1,0,11,15,50,14,0,2,0,35,47,35047,4,2011,1N4AL2AP1BN4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,2,8,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,82,131.56101908
201600712894,2,82,2168,10,1,0,11,8,42,14,0,2,0,23,499,23499,39,1996,2GTEC19R2T15,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,82,188.64206033
201600712982,2,82,2168,7,1,1,11,13,1,14,0,2,0,12,401,12401,14,1999,1FMYU22X2XUA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,82,112.31115162
201600714866,2,54,517,10,1,0,11,3,30,14,0,2,0,55,36,55036,3,2007,KMHCM36C67U0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,54,217.90629555
201600714989,2,54,516,9,1,0,11,18,42,14,0,2,0,7,24,7024,4,2014,2C3CDXAT1EH3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,54,147.86026556
201600715069,2,20,3004,10,1,0,6,8,39,14,0,2,0,84,881,84881,63,2013,1HTWGAZR5DH2,0,77,777777777,77777777777,3,1,1,1,0,0,0,0,0,0,0,9,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,20,328.1838806
201600715178,2,67,1921,9,1,0,9,12,0,14,0,2,0,7,402,7402,14,1999,1B4HR28Y3XF5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,82,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,153.59094444
201600715178,3,67,1921,9,1,0,9,12,0,14,0,2,0,6,43,6043,4,2007,1C3LC66K17N5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,153.59094444
201600716312,2,33,1459,7,1,0,9,15,38,14,0,2,0,20,421,20421,15,2009,1GNFK230X9R2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,33,135.92216157
201600716649,2,62,543,9,1,0,11,12,5,14,0,2,0,32,402,32402,14,2014,WA1LFAFP8EA1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,18,62,153.68824954
201600717423,2,20,3013,9,1,0,6,16,28,14,0,2,0,20,37,20037,4,2009,1G1ZH57N0942,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,20,272.23638493
201600718029,1,33,1459,9,1,0,9,11,52,14,0,2,0,20,481,20481,31,2015,1GCRCRECXFZ1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,33,152.11599883
201600718985,2,67,1919,7,1,0,8,6,40,14,0,2,0,20,481,20481,31,2005,1GCEK19B45E1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,133.86221215
201600719183,2,72,1723,10,1,0,1,4,40,14,0,2,0,12,499,12499,19,1991,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,72,693.77061491
201600719315,3,51,1098,8,2,0,12,10,50,12,7,2,0,2,404,2404,14,2005,1J4HR58N75C5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,150.78683033
201600719315,4,51,1098,8,2,0,12,10,50,12,7,2,0,52,401,52401,14,2001,JA4LS21H91P0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,150.78683033
201600719315,5,51,1098,8,2,0,12,10,50,12,7,2,0,58,39,58039,6,2008,JNRBS08W98X4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,150.78683033
201600719315,6,51,1098,8,2,2,12,10,50,12,7,2,1,20,499,20499,16,9999,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,150.78683033
201600719593,2,30,3292,9,1,0,10,10,46,14,0,2,0,30,40,30040,4,2013,3VWDP7AJ8DM4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,30,141.36449051
201600719702,2,30,2197,9,1,0,9,15,10,14,0,2,0,7,43,7043,2,2004,4B3AG42G74E0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,30,141.36449052
201600720584,2,20,3010,10,1,1,6,15,47,14,0,2,0,7,472,7472,31,2002,1B7GG42N62S5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,81,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,20,328.18388062
201600721121,2,10,329,9,1,0,12,16,11,14,0,2,0,2,404,2404,14,1999,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,10,479.45675898
201600721409,2,20,3013,6,3,0,6,14,41,14,0,2,0,34,34,34034,4,2006,WBAVB13556PT,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,20,57.446927872
201600721420,2,65,2851,10,1,0,10,14,5,14,0,2,0,7,24,7024,4,2013,2C3CDXAG1DH5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,2,63,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,65,268.97048064
201600721543,2,37,3201,7,1,1,12,6,14,14,0,2,0,51,881,51881,66,2016,4V4NC9EH3GN9,1,99,999999999,99999999999,3,6,1,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,888888888888,777777777777,777777777777,2,4,24,37,206.3655652
201600721791,2,76,2298,2,1,1,12,9,57,14,0,2,0,20,481,20481,31,1988,1GBHC34K1JE1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,3,12,0,0,0,777777777777,777777777777,777777777777,1,1,2,76,35.498906694
201600721801,2,76,2298,9,1,0,12,17,14,14,0,2,0,20,461,20461,21,1999,1GCGG25F9X10,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,2,76,157.05384614
201600721809,2,76,2364,8,1,0,12,20,55,14,0,2,0,2,404,2404,14,1998,1J4GZ58S0WC3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,1,2,76,270.0932974
201600722008,2,38,573,9,1,0,9,15,21,14,0,2,0,63,33,63033,4,2006,KNAFE1218652,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,38,171.27044402
201600722209,2,51,1098,2,1,0,12,15,50,8,0,2,0,12,17,12017,4,2011,1FAHP2EW5BG1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,25.885392006
201600724720,2,67,1921,5,1,1,11,10,10,14,0,2,0,12,481,12481,31,2015,1FT7X2B60FEB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,22.476264892
201600724749,2,67,1921,2,1,0,11,14,20,8,0,2,0,37,31,37031,4,2001,1HGES16531L0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,23.617961643
201600724869,2,33,1484,6,1,0,8,9,36,14,0,2,0,20,431,20431,16,1986,1G8EC16LXGF1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,33,51.554489392
201600725049,2,41,161,10,1,0,9,21,37,14,0,2,0,35,47,35047,4,2013,1N4AL3AP2DC1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,4,22,41,357.69496685
201600725245,2,65,2851,2,1,0,10,20,4,8,0,2,0,20,23,20023,6,2006,3GNDA23P36S5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,65,24.694921393
201600725245,3,65,2851,2,1,0,10,20,4,8,0,2,0,20,431,20431,16,2000,3GNEC16T5YG2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,65,24.694921393
201600725352,2,33,1484,9,1,0,8,22,28,14,0,2,0,37,32,37032,4,1993,1HGCB765XPA1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,33,152.11599883
201600725393,2,27,892,9,1,0,10,15,52,14,0,2,0,35,39,35039,4,2004,1N4BA41E74C8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,6,27,140.5230697
201600726128,2,41,162,10,1,0,7,13,35,14,0,2,0,7,463,7463,21,2016,3C6TRVAG7GE1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,22,41,357.69496684
201600726978,2,38,573,2,1,0,9,16,43,18,0,2,0,23,461,23461,21,2005,1GTGG25V5512,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,38,25.14664824
201600727729,2,67,1921,9,1,0,11,2,20,14,0,2,0,63,32,63032,5,2003,KNADC1658361,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,153.59094444
201600727814,2,20,3010,10,1,0,7,20,45,14,0,2,0,20,481,20481,31,2007,2GCEK13Z8711,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,4,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,20,328.18388062
201600727875,3,20,3013,6,2,0,7,13,14,12,6,2,0,49,32,49032,4,2005,JTDBR32E6520,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,20,57.446927872
201600728004,2,67,1921,10,1,0,11,22,47,14,0,2,0,37,31,37031,4,2004,1HGES16334L0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,216.49883692
201600728004,3,67,1921,10,1,0,11,22,47,14,0,2,0,14,20,14020,4,2007,1MEHM421X7G6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,216.49883692
201600728522,2,62,565,10,1,0,12,14,36,14,0,2,0,49,50,49050,3,2008,JTKDE1675802,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,18,62,221.46093874
201600729394,2,33,1484,8,1,0,8,22,55,14,0,2,0,37,31,37031,4,2011,19XFA1F53BE0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,33,131.59861046
201600729415,2,32,2764,7,1,0,12,19,45,14,0,2,0,20,481,20481,32,2004,2GCEK13T9414,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,98,8,4,2,8,12,0,0,0,777777777777,777777777777,777777777777,2,3,17,32,151.77592681
201600731016,2,59,500,10,1,1,12,11,48,14,0,3,0,7,43,7043,4,2005,1B3EL36X35N5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,59,304.5668441
201600731456,2,41,163,10,1,1,9,7,12,14,0,2,0,20,481,20481,31,2005,1GCEK19ZX5Z1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,22,41,357.69496684
201600732087,3,78,464,6,2,0,12,17,9,12,6,3,0,12,401,12401,14,2013,1FM5K7D8XDGA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,78,60.404011221
201600733570,1,34,1693,4,1,0,12,7,40,14,0,2,0,98,806,98806,62,2006,5PVNE8JV162S,0,57,1543241,571543241,2,1,1,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,9.0427911231
201600733808,3,34,1684,9,2,0,12,23,55,12,7,2,0,20,999,20999,49,2005,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,80.150707353
201600733822,2,72,1723,10,1,0,1,2,15,14,0,2,0,35,399,35399,4,2006,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,72,693.77061491
201600733822,3,72,1723,10,1,0,1,2,15,14,0,2,0,34,399,34399,4,1999,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,72,693.77061491
201600733822,4,72,1723,10,1,0,1,2,15,14,0,2,0,20,499,20499,19,2000,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,72,693.77061491
201600734021,2,70,138,7,1,0,12,13,49,14,0,2,0,12,442,12442,20,2000,2FMZA5144YBC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,16,70,129.82708256
201600734091,2,70,137,10,1,0,12,10,0,14,0,2,0,18,22,18022,4,2016,1G4GB5G30GF2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,16,70,215.218122
201600734160,2,70,138,10,1,0,12,3,0,14,0,2,0,20,401,20401,14,1999,1GNCS13W3X21,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,4,5,12,0,0,0,888888888888,777777777777,777777777777,2,3,16,70,215.218122
201600734160,3,70,138,10,1,0,12,3,0,14,0,2,0,49,40,49040,4,1995,4T1SK12E3SU6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,16,70,215.218122
201600734231,2,70,138,9,1,0,12,11,50,14,0,2,0,13,421,13421,15,2006,5LMFU28546LJ,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,16,70,146.52410486
201600734872,2,34,1684,5,1,0,12,2,10,14,0,2,0,34,399,34399,8,2009,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,46.660802195
201600734872,3,34,1684,5,1,0,12,2,10,14,0,2,0,6,999,6999,49,2005,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,46.660802195
201600735155,2,52,606,10,1,0,12,9,53,43,0,3,0,6,43,6043,4,2003,1C3EL46X23N5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,3,18,52,275.90328711
201600735155,3,52,606,10,1,0,12,9,53,43,0,3,0,37,31,37031,4,2014,19XFB2F50EE0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,18,52,275.90328711
201600735217,2,45,1283,9,1,0,12,18,49,14,0,3,0,20,2,20002,9,2004,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,45,172.70071843
201600735335,2,35,2793,7,1,1,8,0,0,14,0,3,0,82,881,82881,66,2005,1FUJA6CK45LN,1,57,01188965,5701188965,3,6,1,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,888888888888,777777777777,777777777777,1,3,13,35,105.56520807
201600735625,2,31,1709,9,1,0,5,21,0,14,0,2,0,49,499,49499,19,2007,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,1,2,31,217.52451111
201600736124,2,54,526,10,1,0,12,8,58,14,0,3,0,20,404,20404,14,2015,1GNALAEK4FZ1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,54,217.90629555
201600736688,2,20,3010,10,1,0,7,6,1,14,0,2,0,12,481,12481,31,2005,1FTSW21P05EA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,3,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,20,328.18388062
201600736817,2,45,4028,9,1,0,12,12,45,14,0,2,0,20,481,20481,31,2005,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,45,172.70071843
201600737534,2,82,2152,10,1,0,12,12,5,14,0,2,0,12,481,12481,31,2004,1FTNW20LX4EC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,82,188.64206033
201600738396,3,20,3013,6,2,0,8,8,29,12,6,2,0,23,421,23421,15,2005,1GKEK13T35J2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,20,57.446927872
201600738468,2,35,2793,5,1,0,11,20,24,14,0,3,0,35,471,35471,30,1989,1N6ND16S1KC3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,35,22.985213986
201600738468,3,35,2793,5,1,0,11,20,24,14,0,3,0,12,481,12481,31,2006,1FTRF14WX6NB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,35,22.985213986
201600738819,2,29,972,10,1,0,10,9,30,14,0,2,0,6,18,6018,4,2013,1C3CCBBBXDN7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,7,29,215.79821611
201600739106,2,20,3010,10,1,0,8,9,19,18,0,2,0,12,3,12003,2,2004,1FAFP42X74F1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,20,328.18388062
201600739184,3,20,3013,9,2,0,1,20,19,14,0,2,0,37,32,37032,4,1998,1HGCG5649WA0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,20,272.23638493
201600739386,2,35,2793,5,1,0,7,6,21,14,0,2,0,7,482,7482,31,1998,3B7KF226XWG1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,35,22.985213986
201600739673,2,27,900,10,1,0,10,8,0,14,0,2,0,20,28,20028,5,2016,1G1JC6SH4G41,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,6,27,208.54041791
201600740110,2,65,2851,10,1,0,10,22,40,14,0,2,0,20,482,20482,31,2007,3GNEC12J07G1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,65,268.97048064
201600740170,2,35,2793,5,1,0,6,7,55,14,0,2,0,82,881,82881,66,2014,3AKJGLD53ESF,1,57,00120603,5700120603,3,6,1,1,0,0,0,0,0,0,0,63,6,2,12,0,0,0,888888888888,777777777777,777777777777,1,3,13,35,20.002822296
201600740347,2,76,2364,9,1,0,12,13,4,14,0,3,0,47,36,47036,4,2002,YS3EH45G6230,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,1,2,76,213.89707096
201600740543,2,33,1484,10,1,0,9,12,0,14,0,2,0,12,481,12481,31,2005,1FTPW145X5KE,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,33,229.53058397
201600740632,3,72,1723,6,2,0,1,17,55,12,2,2,0,12,499,12499,19,2006,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,72,209.9375113
201600740927,2,57,2591,7,1,4,11,9,40,14,0,2,0,12,881,12881,61,2011,1FD0W5HT9BEA,1,88,888888888,88888888888,2,4,97,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,888888888888,777777777777,777777777777,1,1,3,57,195.5865108
201600742030,2,30,3296,6,1,0,11,3,53,14,0,2,0,20,37,20037,4,2016,1G11B5SA8GU1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,4,6,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,30,48.76090746
201600746614,2,29,966,10,1,0,10,12,52,14,0,2,0,35,48,35048,2,2004,JN1AZ34D74T1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,2,7,29,215.79821611
201600746667,2,62,567,7,1,0,12,15,30,14,0,3,0,35,47,35047,4,2005,1N4AL11DX5C3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,18,62,124.403246
201600746741,2,60,232,2,1,1,12,23,47,14,0,2,0,34,402,34402,14,2011,5UXWX7C5XBL7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,60,54.432709771
201600746826,2,63,2907,10,1,0,11,10,18,14,0,2,0,12,16,12016,4,1999,2FAFP74W1XX1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,16,63,310.40470173
201600747034,2,60,232,7,1,0,12,16,50,14,0,2,0,12,3,12003,9,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,60,280.54321992
201600747180,2,35,2797,10,1,0,7,99,99,53,0,3,0,23,401,23401,14,2002,1GKES16S0261,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,9,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,35,175.15441064
