CASENUM,VEH_NO,PSU,PJ,STRATUM,MDRDSTRD,URBANICITY,REGION,PSUSTRAT,PSU_VAR,WEIGHT
201600029989,1,25,2092,10,0,1,2,8,25,189.68926309
201600029989,2,25,2092,10,0,1,2,8,25,189.68926309
201600029992,1,25,2092,9,0,1,2,8,25,145.16552091
201600029992,2,25,2092,9,0,1,2,8,25,145.16552091
201600029993,1,25,2092,10,0,1,2,8,25,189.68926309
201600029993,2,25,2092,10,0,1,2,8,25,189.68926309
201600030000,1,25,2092,10,0,1,2,8,25,189.68926309
201600030000,2,25,2092,10,0,1,2,8,25,189.68926309
201600030004,1,25,2092,4,12,1,2,8,25,105.25787113
201600030004,2,25,2092,4,0,1,2,8,25,105.25787113
201600030006,1,22,1247,10,0,2,1,5,22,246.50367238
201600030010,1,25,2092,8,0,1,2,8,25,123.95756512
201600030010,2,25,2092,8,0,1,2,8,25,123.95756512
201600030015,1,25,2092,9,12,1,2,8,25,145.16552091
201600030015,2,25,2092,9,0,1,2,8,25,145.16552091
201600030018,1,25,2092,10,92,1,2,8,25,189.68926309
201600030018,2,25,2092,10,0,1,2,8,25,189.68926309
201600030022,1,25,2092,10,0,1,2,8,25,189.68926309
201600030022,2,25,2092,10,0,1,2,8,25,189.68926309
201600030024,1,25,2092,9,0,1,2,8,25,145.16552091
201600030024,2,25,2092,9,0,1,2,8,25,145.16552091
201600030039,1,45,1283,10,0,2,2,9,45,242.04135933
201600030039,2,45,1283,10,0,2,2,9,45,242.04135933
201600030040,1,22,1247,10,0,2,1,5,22,246.50367238
201600030044,1,22,1247,8,12,2,1,5,22,148.12350619
201600030044,2,22,1247,8,0,2,1,5,22,148.12350619
201600030044,3,22,1247,8,0,2,1,5,22,148.12350619
201600030047,1,45,1283,8,0,2,2,9,45,168.65644868
201600030047,2,45,1283,8,0,2,2,9,45,168.65644868
201600030115,1,47,2034,10,0,2,2,9,47,290.0455226
201600030115,2,47,2034,10,0,2,2,9,47,290.0455226
201600030117,2,47,2034,9,99,2,2,9,47,207.96965168
201600030127,1,47,2034,2,0,2,2,9,47,68.513530167
201600030136,1,47,2034,6,0,2,2,9,47,65.43136621
201600030136,2,47,2034,6,0,2,2,9,47,65.43136621
201600030138,1,47,2035,4,10,2,2,9,47,36.785557824
201600030139,1,47,2034,10,3,2,2,9,47,290.0455226
201600030139,2,47,2034,10,0,2,2,9,47,290.0455226
201600030152,1,47,2034,10,0,2,2,9,47,290.0455226
201600030159,1,47,2034,9,0,2,2,9,47,207.96965168
201600030159,2,47,2034,9,0,2,2,9,47,207.96965168
201600030166,1,44,388,8,0,2,4,25,44,186.63475792
201600030166,2,44,388,8,0,2,4,25,44,186.63475792
201600030168,1,65,2851,6,12,1,3,13,65,54.086402528
201600030168,2,65,2851,6,12,1,3,13,65,54.086402528
201600030178,1,44,388,10,18,2,4,25,44,317.68153186
201600030187,1,65,2851,4,0,1,3,13,65,14.873035746
201600030187,2,65,2851,4,0,1,3,13,65,14.873035746
201600030206,1,45,1290,9,0,2,2,9,45,172.70071842
201600030214,1,45,1290,7,0,2,2,9,45,161.03861175
201600030214,2,45,1290,7,0,2,2,9,45,161.03861175
201600030234,1,45,1290,10,0,2,2,9,45,242.04135933
201600030278,1,65,2851,9,0,1,3,13,65,181.67007486
201600030278,2,65,2851,9,0,1,3,13,65,181.67007486
201600030291,1,45,1290,10,0,2,2,9,45,242.04135933
201600030315,1,45,1290,9,0,2,2,9,45,172.70071842
201600030329,1,47,1838,8,0,2,2,9,47,174.30176629
201600030331,1,47,1838,10,0,2,2,9,47,290.04552261
201600030340,1,47,1838,10,0,2,2,9,47,290.04552261
201600030346,1,47,1838,9,0,2,2,9,47,207.96965168
201600030347,1,47,1838,8,0,2,2,9,47,174.30176629
201600030352,1,47,1838,10,0,2,2,9,47,290.04552261
201600030352,2,47,1838,10,0,2,2,9,47,290.04552261
201600030354,1,47,1838,5,0,2,2,9,47,48.600428829
201600030362,1,47,1838,10,0,2,2,9,47,290.04552261
201600030369,1,47,1838,9,0,2,2,9,47,207.96965168
201600030376,1,65,2851,10,98,1,3,13,65,268.97048064
201600030401,1,47,2136,10,0,2,2,9,47,290.0455226
201600030404,1,47,2136,8,0,2,2,9,47,174.30176628
201600030405,1,47,2136,10,0,2,2,9,47,290.0455226
201600030407,1,47,2136,10,0,2,2,9,47,290.0455226
201600030408,1,47,2136,8,0,2,2,9,47,174.30176628
201600030408,2,47,2136,8,0,2,2,9,47,174.30176628
201600030410,1,47,2136,6,0,2,2,9,47,139.89907601
201600030410,2,47,2136,6,0,2,2,9,47,139.89907601
201600030411,1,47,2136,6,0,2,2,9,47,139.89907601
201600030413,1,47,2136,10,0,2,2,9,47,290.0455226
201600030414,1,47,2136,4,0,2,2,9,47,99.116064792
201600030415,1,47,2136,9,0,2,2,9,47,207.96965167
201600030416,1,47,2136,4,0,2,2,9,47,99.116064792
201600030417,1,47,2136,5,0,2,2,9,47,124.45720206
201600030418,1,47,2136,8,0,2,2,9,47,174.30176628
201600030420,1,47,2136,9,0,2,2,9,47,207.96965167
201600030422,1,47,2136,7,0,2,2,9,47,169.91345902
201600030422,2,47,2136,7,0,2,2,9,47,169.91345902
201600030423,1,47,2136,10,0,2,2,9,47,290.0455226
201600030424,1,47,2136,6,0,2,2,9,47,139.89907601
201600030424,2,47,2136,6,0,2,2,9,47,139.89907601
201600030426,1,47,2136,5,0,2,2,9,47,224.15117254
201600030426,2,47,2136,5,0,2,2,9,47,224.15117254
201600030427,1,47,2136,10,0,2,2,9,47,290.0455226
201600030446,1,40,3076,8,98,1,3,15,40,287.25910116
201600030446,2,40,3076,8,0,1,3,15,40,287.25910116
201600030472,1,40,3073,9,0,1,3,15,40,309.62369621
201600030472,2,40,3073,9,0,1,3,15,40,309.62369621
201600030476,1,40,3090,5,0,1,3,15,40,50.47026118
201600030481,1,40,3076,6,0,1,3,15,40,124.2318535
201600030481,2,40,3076,6,0,1,3,15,40,124.2318535
201600030483,1,40,3076,9,0,1,3,15,40,309.62369621
201600030483,2,40,3076,9,0,1,3,15,40,309.62369621
201600030498,1,40,3069,8,0,1,3,15,40,287.25910116
201600030554,1,30,2199,5,0,1,3,14,30,21.446295623
201600030554,2,30,2199,5,0,1,3,14,30,21.446295623
201600030580,1,47,2001,9,0,2,2,9,47,207.96965168
201600030586,1,47,2001,10,0,2,2,9,47,290.04552261
201600030590,1,45,1290,10,0,2,2,9,45,242.04135933
201600030598,1,47,2001,10,0,2,2,9,47,290.04552261
201600030602,1,47,2001,5,0,2,2,9,47,53.50024084
201600030603,1,47,2001,8,0,2,2,9,47,174.30176629
201600030603,2,47,2001,8,0,2,2,9,47,174.30176629
201600030605,1,47,2001,6,12,2,2,9,47,65.431366208
201600030605,2,47,2001,6,0,2,2,9,47,65.431366208
201600030609,1,47,2001,5,0,2,2,9,47,53.50024084
201600030609,2,47,2001,5,0,2,2,9,47,53.50024084
201600030610,1,47,2001,10,0,2,2,9,47,290.04552261
201600030613,1,47,2001,7,0,2,2,9,47,169.91345903
201600030614,1,45,1290,8,0,2,2,9,45,168.65644868
201600030614,2,45,1290,8,0,2,2,9,45,168.65644868
201600030618,1,47,2001,9,0,2,2,9,47,207.96965168
201600030623,1,47,2001,9,92,2,2,9,47,207.96965168
201600030623,2,47,2001,9,0,2,2,9,47,207.96965168
201600030625,1,47,2001,6,0,2,2,9,47,65.431366208
201600030625,2,47,2001,6,0,2,2,9,47,65.431366208
201600030629,1,47,2001,10,0,2,2,9,47,290.04552261
201600030638,1,47,2001,9,0,2,2,9,47,207.96965168
201600030641,1,47,2001,10,0,2,2,9,47,290.04552261
201600030716,1,63,2907,6,0,2,3,16,63,63.697534598
201600030716,2,63,2907,6,0,2,3,16,63,63.697534598
201600030717,1,63,2907,3,0,2,3,16,63,40.555730682
201600030719,1,63,2907,8,0,2,3,16,63,182.43353255
201600030719,2,63,2907,8,0,2,3,16,63,182.43353255
201600030720,1,63,2907,10,12,2,3,16,63,310.40470173
201600030720,2,63,2907,10,0,2,3,16,63,310.40470173
201600030723,1,63,2907,6,99,2,3,16,63,63.697534598
201600030723,2,63,2907,6,0,2,3,16,63,63.697534598
201600030729,1,63,2907,8,0,2,3,16,63,182.43353255
201600030729,2,63,2907,8,12,2,3,16,63,182.43353255
201600030743,1,46,362,2,0,1,4,22,46,29.078645582
201600030745,1,46,362,9,0,1,4,22,46,190.36350382
201600030745,2,46,362,9,0,1,4,22,46,190.36350382
201600030750,1,63,2907,10,12,2,3,16,63,310.40470173
201600030750,2,63,2907,10,1,2,3,16,63,310.40470173
201600030766,1,63,2907,8,0,2,3,16,63,182.43353255
201600030766,2,63,2907,8,0,2,3,16,63,182.43353255
201600030841,1,63,2907,6,0,2,3,16,63,63.697534598
201600030841,2,63,2907,6,12,2,3,16,63,63.697534598
201600030841,3,63,2907,6,0,2,3,16,63,63.697534598
201600030856,1,45,1308,10,0,2,2,9,45,242.04135933
201600030870,1,46,362,10,0,1,4,22,46,292.62224233
201600030870,2,46,362,10,0,1,4,22,46,292.62224233
201600030871,1,46,362,2,0,1,4,22,46,29.078645582
201600030875,1,46,362,6,0,1,4,22,46,59.69605321
201600030875,2,46,362,6,0,1,4,22,46,59.69605321
201600030882,1,46,362,8,0,1,4,22,46,161.03680272
201600030882,2,46,362,8,0,1,4,22,46,161.03680272
201600030882,3,46,362,8,0,1,4,22,46,161.03680272
201600030883,1,63,2907,10,12,2,3,16,63,310.40470173
201600030883,2,63,2907,10,12,2,3,16,63,310.40470173
201600030903,1,45,1308,9,0,2,2,9,45,172.70071843
201600030905,1,63,2907,6,93,2,3,16,63,63.697534598
201600030905,2,63,2907,6,0,2,3,16,63,63.697534598
201600030909,1,63,2907,9,12,2,3,16,63,183.80663792
201600030921,1,60,232,2,0,1,4,21,60,54.432709771
201600030923,1,46,362,9,0,1,4,22,46,190.36350382
201600030923,2,46,362,9,0,1,4,22,46,190.36350382
201600030934,1,46,362,10,0,1,4,22,46,292.62224233
201600030934,2,46,362,10,0,1,4,22,46,292.62224233
201600030951,1,63,2825,8,0,2,3,16,63,182.43353255
201600030951,2,63,2825,8,0,2,3,16,63,182.43353255
201600030956,1,45,1308,6,0,2,2,9,45,68.153126239
201600030978,1,45,1308,10,0,2,2,9,45,242.04135933
201600030982,1,46,362,2,0,1,4,22,46,29.078645582
201600030986,1,63,2972,6,0,2,3,16,63,63.697534598
201600030986,2,63,2972,6,0,2,3,16,63,63.697534598
201600030986,3,63,2972,6,5,2,3,16,63,63.697534598
201600030986,3,63,2972,6,6,2,3,16,63,63.697534598
201600030991,1,60,232,6,0,1,4,21,60,111.52292502
201600030991,2,60,232,6,0,1,4,21,60,111.52292502
201600031009,1,46,362,9,0,1,4,22,46,190.36350382
201600031009,2,46,362,9,0,1,4,22,46,190.36350382
201600031013,1,60,232,8,0,1,4,21,60,292.47533004
201600031013,2,60,232,8,0,1,4,21,60,292.47533004
201600031024,1,60,232,10,0,1,4,21,60,475.61102416
201600031024,2,60,232,10,0,1,4,21,60,475.61102416
201600031027,1,46,362,10,0,1,4,22,46,292.62224233
201600031032,1,65,2883,5,93,1,3,13,65,39.71064578
201600031032,2,65,2883,5,0,1,3,13,65,39.71064578
201600031032,3,65,2883,5,0,1,3,13,65,39.71064578
201600031035,1,65,2883,8,93,1,3,13,65,139.83639946
201600031035,2,65,2883,8,0,1,3,13,65,139.83639946
201600031038,1,65,2883,9,93,1,3,13,65,181.67007486
201600031038,2,65,2883,9,0,1,3,13,65,181.67007486
201600031041,1,46,362,6,0,1,4,22,46,59.69605321
201600031041,2,46,362,6,0,1,4,22,46,59.69605321
201600031059,1,67,1919,9,0,1,2,8,67,153.59094445
201600031059,2,67,1919,9,0,1,2,8,67,153.59094445
201600031065,1,10,322,2,99,1,4,21,10,50.453748631
201600031071,1,45,1308,9,0,2,2,9,45,172.70071843
201600031080,1,10,322,10,99,1,4,21,10,427.80596149
201600031080,2,10,322,10,0,1,4,21,10,427.80596149
201600031089,1,10,322,6,0,1,4,21,10,102.99267007
201600031089,2,10,322,6,0,1,4,21,10,102.99267007
201600031096,1,45,1308,10,0,2,2,9,45,242.04135933
201600031126,1,67,1919,5,0,1,2,8,67,22.476264893
201600031126,2,67,1919,5,0,1,2,8,67,22.476264893
201600031127,1,67,1919,2,99,1,2,8,67,25.220769816
201600031136,1,45,1308,10,0,2,2,9,45,242.04135933
201600031145,1,45,1308,8,0,2,2,9,45,168.65644868
201600031163,1,45,1308,10,0,2,2,9,45,242.04135933
201600031177,1,45,1308,9,0,2,2,9,45,172.70071843
201600031189,1,46,362,7,0,1,4,22,46,190.80745571
201600031189,2,46,362,7,0,1,4,22,46,190.80745571
201600031202,1,46,362,8,0,1,4,22,46,161.03680272
201600031202,2,46,362,8,0,1,4,22,46,161.03680272
201600031209,1,46,362,3,0,1,4,22,46,39.756541966
201600031209,2,46,362,3,0,1,4,22,46,39.756541966
201600031233,1,65,2857,9,98,1,3,13,65,181.67007486
201600031233,2,65,2857,9,0,1,3,13,65,181.67007486
201600031235,1,44,388,9,0,2,4,25,44,219.79547524
201600031235,2,44,388,9,0,2,4,25,44,219.79547524
201600031236,1,44,388,6,0,2,4,25,44,73.193140876
201600031236,2,44,388,6,0,2,4,25,44,73.193140876
201600031246,1,70,46,10,0,2,3,16,70,215.218122
201600031247,1,70,46,6,98,2,3,16,70,51.573654892
201600031247,2,70,46,6,0,2,3,16,70,51.573654892
201600031254,1,70,46,5,0,2,3,16,70,33.556555226
201600031256,1,70,47,4,98,2,3,16,70,30.771495765
201600031256,2,70,47,4,0,2,3,16,70,30.771495765
201600031263,1,70,46,9,0,2,3,16,70,146.52410486
201600031263,2,70,46,9,0,2,3,16,70,146.52410486
201600031264,1,70,46,8,0,2,3,16,70,130.17618946
201600031275,1,70,46,9,96,2,3,16,70,146.52410486
201600031275,2,70,46,9,0,2,3,16,70,146.52410486
201600031276,1,70,46,10,0,2,3,16,70,215.218122
201600031276,2,70,46,10,0,2,3,16,70,215.218122
201600031277,1,70,46,5,0,2,3,16,70,29.895221382
201600031278,1,70,46,4,0,2,3,16,70,30.771495765
201600031278,2,70,46,4,0,2,3,16,70,30.771495765
201600031278,3,70,46,4,0,2,3,16,70,30.771495765
201600031279,1,70,46,9,1,2,3,16,70,146.52410486
201600031289,1,70,46,9,0,2,3,16,70,146.52410486
201600031289,2,70,46,9,99,2,3,16,70,146.52410486
201600031291,1,70,46,5,0,2,3,16,70,29.895221382
201600031293,1,70,46,5,0,2,3,16,70,33.556555226
201600031296,1,70,46,7,0,2,3,16,70,129.82708256
201600031296,2,70,46,7,0,2,3,16,70,129.82708256
201600031299,1,70,138,10,5,2,3,16,70,215.218122
201600031299,2,70,138,10,0,2,3,16,70,215.218122
201600031304,1,70,137,9,0,2,3,16,70,146.52410486
201600031304,2,70,137,9,0,2,3,16,70,146.52410486
201600031312,1,70,138,9,17,2,3,16,70,146.52410486
201600031312,2,70,138,9,0,2,3,16,70,146.52410486
201600031321,1,70,138,10,0,2,3,16,70,215.218122
201600031321,2,70,138,10,0,2,3,16,70,215.218122
201600031329,1,70,138,8,0,2,3,16,70,130.17618946
201600031329,2,70,138,8,0,2,3,16,70,130.17618946
201600031333,1,70,138,9,1,2,3,16,70,146.52410486
201600031333,2,70,138,9,0,2,3,16,70,146.52410486
201600031338,1,70,138,2,99,2,3,16,70,28.248233112
201600031343,1,70,137,10,0,2,3,16,70,215.218122
201600031343,2,70,137,10,0,2,3,16,70,215.218122
201600031344,1,70,137,5,99,2,3,16,70,29.895221382
201600031344,2,70,137,5,0,2,3,16,70,29.895221382
201600031344,3,70,137,5,0,2,3,16,70,29.895221382
201600031346,1,70,137,9,99,2,3,16,70,146.52410486
201600031346,2,70,137,9,0,2,3,16,70,146.52410486
201600031351,1,70,137,8,0,2,3,16,70,130.17618946
201600031356,1,70,136,10,1,2,3,16,70,215.218122
201600031356,2,70,136,10,0,2,3,16,70,215.218122
201600031357,1,70,138,10,0,2,3,16,70,215.218122
201600031364,1,70,138,9,0,2,3,16,70,146.52410486
201600031364,2,70,138,9,0,2,3,16,70,146.52410486
201600031364,3,70,138,9,0,2,3,16,70,146.52410486
201600031364,4,70,138,9,0,2,3,16,70,146.52410486
201600031371,1,70,138,6,0,2,3,16,70,51.573654892
201600031371,2,70,138,6,0,2,3,16,70,51.573654892
201600031374,1,70,138,10,0,2,3,16,70,215.218122
201600031374,2,70,138,10,0,2,3,16,70,215.218122
201600031382,1,70,138,7,0,2,3,16,70,129.82708256
201600031382,2,70,138,7,0,2,3,16,70,129.82708256
201600031388,1,70,138,9,0,2,3,16,70,146.52410486
201600031388,2,70,138,9,0,2,3,16,70,146.52410486
201600031390,1,70,138,10,0,2,3,16,70,215.218122
201600031390,2,70,138,10,0,2,3,16,70,215.218122
201600031395,1,70,138,8,0,2,3,16,70,130.17618946
201600031395,2,70,138,8,0,2,3,16,70,130.17618946
201600031397,1,70,138,9,17,2,3,16,70,146.52410486
201600031397,2,70,138,9,0,2,3,16,70,146.52410486
201600031413,1,70,138,10,0,2,3,16,70,215.218122
201600031413,2,70,138,10,0,2,3,16,70,215.218122
201600031416,1,70,138,4,99,2,3,16,70,30.771495765
201600031416,2,70,138,4,0,2,3,16,70,30.771495765
201600031418,1,70,46,10,0,2,3,16,70,215.218122
201600031423,1,46,362,10,0,1,4,22,46,292.62224233
201600031423,2,46,362,10,0,1,4,22,46,292.62224233
201600031424,1,46,362,2,0,1,4,22,46,29.078645582
201600031441,1,46,362,6,0,1,4,22,46,59.69605321
201600031441,2,46,362,6,0,1,4,22,46,59.69605321
201600031455,1,46,362,2,0,1,4,22,46,29.078645582
201600031458,1,65,2857,3,1,1,3,13,65,26.737756318
201600031458,2,65,2857,3,0,1,3,13,65,26.737756318
201600031472,1,46,362,9,0,1,4,22,46,190.36350382
201600031472,2,46,362,9,0,1,4,22,46,190.36350382
201600031480,1,46,362,2,0,1,4,22,46,29.078645582
201600031484,1,48,91,5,0,1,3,12,48,31.455210339
201600031484,2,48,91,5,0,1,3,12,48,31.455210339
201600031484,3,48,91,5,0,1,3,12,48,31.455210339
201600031486,1,48,85,5,3,1,3,12,48,31.455210339
201600031488,1,48,85,5,0,1,3,12,48,31.455210339
201600031495,1,48,85,9,0,1,3,12,48,427.41720998
201600031495,2,48,85,9,0,1,3,12,48,427.41720998
201600031495,3,48,85,9,0,1,3,12,48,427.41720998
201600031495,4,48,85,9,0,1,3,12,48,427.41720998
201600031505,1,48,91,10,12,1,3,12,48,540.79363666
201600031505,2,48,91,10,0,1,3,12,48,540.79363666
201600031509,1,48,91,9,0,1,3,12,48,427.41720998
201600031509,2,48,91,9,0,1,3,12,48,427.41720998
201600031511,1,48,85,10,0,1,3,12,48,540.79363666
201600031511,2,48,85,10,0,1,3,12,48,540.79363666
201600031517,1,48,85,4,0,1,3,12,48,20.890223637
201600031517,2,48,85,4,0,1,3,12,48,20.890223637
201600031517,3,48,85,4,0,1,3,12,48,20.890223637
201600031543,1,46,362,10,0,1,4,22,46,292.62224233
201600031557,1,65,2855,8,0,1,3,13,65,139.83639946
201600031557,2,65,2855,8,0,1,3,13,65,139.83639946
201600031581,1,46,362,9,0,1,4,22,46,190.36350382
201600031581,2,46,362,9,0,1,4,22,46,190.36350382
201600031609,1,46,362,8,0,1,4,22,46,161.03680272
201600031615,1,46,362,10,0,1,4,22,46,292.62224233
201600031615,2,46,362,10,0,1,4,22,46,292.62224233
201600031639,1,65,2855,6,98,1,3,13,65,54.086402529
201600031639,2,65,2855,6,0,1,3,13,65,54.086402529
201600031639,3,65,2855,6,0,1,3,13,65,54.086402529
201600031648,1,44,388,10,0,2,4,25,44,317.68153186
201600031648,2,44,388,10,0,2,4,25,44,317.68153186
201600031655,1,44,388,8,0,2,4,25,44,186.63475792
201600031683,1,44,388,10,0,2,4,25,44,317.68153186
201600031866,1,65,2854,9,99,1,3,13,65,181.67007486
201600031866,2,65,2854,9,0,1,3,13,65,181.67007486
201600031892,1,45,1315,5,96,2,2,9,45,25.353355831
201600031944,1,30,2199,10,7,1,3,14,30,204.92062936
201600031944,2,30,2199,10,0,1,3,14,30,204.92062936
201600031990,1,45,1315,10,96,2,2,9,45,242.04135932
201600031999,1,65,2854,6,0,1,3,13,65,54.086402526
201600031999,2,65,2854,6,0,1,3,13,65,54.086402526
201600031999,3,65,2854,6,0,1,3,13,65,54.086402526
201600032007,1,65,2854,5,0,1,3,13,65,26.423121006
201600032007,2,65,2854,5,0,1,3,13,65,26.423121006
201600032301,1,45,1315,5,96,2,2,9,45,25.353355831
201600032306,1,45,1315,10,96,2,2,9,45,242.04135932
201600032338,1,30,2199,9,0,1,3,14,30,141.36449051
201600032338,2,30,2199,9,0,1,3,14,30,141.36449051
201600032348,1,45,1315,9,0,2,2,9,45,172.70071842
201600032365,1,22,1255,10,0,2,1,5,22,246.50367238
201600032365,2,22,1255,10,0,2,1,5,22,246.50367238
201600032377,1,46,337,6,0,1,4,22,46,59.69605321
201600032377,2,46,337,6,0,1,4,22,46,59.69605321
201600032388,1,46,337,2,0,1,4,22,46,29.078645581
201600032409,1,65,2853,9,0,1,3,13,65,181.67007486
201600032409,2,65,2853,9,99,1,3,13,65,181.67007486
201600032440,1,46,337,9,0,1,4,22,46,190.36350382
201600032440,2,46,337,9,0,1,4,22,46,190.36350382
201600032463,1,46,337,10,0,1,4,22,46,292.62224233
201600032470,1,46,337,8,0,1,4,22,46,161.03680271
201600032470,2,46,337,8,0,1,4,22,46,161.03680271
201600032510,1,46,337,5,0,1,4,22,46,33.825482594
201600032510,2,46,337,5,0,1,4,22,46,33.825482594
201600032514,1,46,337,6,0,1,4,22,46,59.69605321
201600032514,2,46,337,6,0,1,4,22,46,59.69605321
201600032521,1,46,337,9,0,1,4,22,46,190.36350382
201600032521,2,46,337,9,0,1,4,22,46,190.36350382
201600032524,1,46,337,10,0,1,4,22,46,292.62224233
201600032524,2,46,337,10,0,1,4,22,46,292.62224233
201600032526,1,46,337,7,0,1,4,22,46,190.8074557
201600032555,1,46,337,8,0,1,4,22,46,161.03680271
201600032555,2,46,337,8,0,1,4,22,46,161.03680271
201600032561,1,46,337,9,0,1,4,22,46,190.36350382
201600032561,2,46,337,9,0,1,4,22,46,190.36350382
201600032564,1,46,337,10,0,1,4,22,46,292.62224233
201600032590,1,37,3202,10,0,2,4,24,37,322.7347052
201600032592,1,37,3200,2,0,2,4,24,37,42.093845655
201600032612,1,37,3201,7,0,2,4,24,37,206.3655652
201600032612,2,37,3201,7,0,2,4,24,37,206.3655652
201600032618,1,37,3202,5,0,2,4,24,37,23.092335506
201600032630,1,37,3200,10,0,2,4,24,37,322.7347052
201600032650,1,37,3201,10,0,2,4,24,37,322.7347052
201600032681,1,37,3200,2,0,2,4,24,37,42.093845655
201600032687,1,37,3200,8,0,2,4,24,37,177.64162702
201600032687,2,37,3200,8,0,2,4,24,37,177.64162702
201600032690,1,46,337,10,0,1,4,22,46,292.62224233
201600032690,2,46,337,10,0,1,4,22,46,292.62224233
201600032692,1,37,3201,5,0,2,4,24,37,23.092335506
201600032692,2,37,3201,5,0,2,4,24,37,23.092335506
201600032773,1,40,3076,9,0,1,3,15,40,309.62369621
201600032773,2,40,3076,9,99,1,3,15,40,309.62369621
201600032787,1,40,3076,6,0,1,3,15,40,124.2318535
201600032787,2,40,3076,6,0,1,3,15,40,124.2318535
201600032787,3,40,3076,6,0,1,3,15,40,124.2318535
201600032818,1,40,3076,5,0,1,3,15,40,50.470261182
201600032818,2,40,3076,5,0,1,3,15,40,50.470261182
201600032818,3,40,3076,5,0,1,3,15,40,50.470261182
201600032831,1,40,3076,10,0,1,3,15,40,438.91425837
201600032847,1,45,1315,10,96,2,2,9,45,242.04135932
201600032856,1,45,1315,8,0,2,2,9,45,168.65644867
201600032884,1,65,2851,5,10,1,3,13,65,26.423121006
201600032884,2,65,2851,5,0,1,3,13,65,26.423121006
201600032909,1,45,1315,9,0,2,2,9,45,172.70071842
201600032910,1,45,1315,10,96,2,2,9,45,242.04135932
201600032948,1,65,2851,8,12,1,3,13,65,139.83639946
201600032948,2,65,2851,8,0,1,3,13,65,139.83639946
201600032963,1,65,2851,6,98,1,3,13,65,54.086402528
201600033003,1,65,2851,7,0,1,3,13,65,174.05401633
201600033019,1,46,353,10,92,1,4,22,46,292.62224234
201600033037,1,45,4028,10,96,2,2,9,45,242.04135933
201600033096,1,46,353,6,0,1,4,22,46,59.696053213
201600033096,2,46,353,6,0,1,4,22,46,59.696053213
201600033096,3,46,353,6,0,1,4,22,46,59.696053213
201600033105,1,45,4028,10,96,2,2,9,45,242.04135933
201600033126,1,65,2851,9,0,1,3,13,65,181.67007486
201600033126,2,65,2851,9,0,1,3,13,65,181.67007486
201600033128,1,65,2851,2,0,1,3,13,65,28.376898229
201600033153,1,65,2851,10,0,1,3,13,65,268.97048064
201600033153,2,65,2851,10,12,1,3,13,65,268.97048064
201600033161,1,44,375,8,0,2,4,25,44,186.63475792
201600033168,1,67,1919,10,99,1,2,8,67,216.49883693
