YEAR,STATE,COUNTY,FATALS,ST_CASE,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_RD,A_TOD,A_DOW,A_HR,A_CT,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_DIST,A_DROWSY
1988,48,453,1,482354,1,6,1,2,4,2,6,2,1,3,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
1988,48,381,1,482355,1,6,2,2,1,2,6,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,177,2,482356,1,6,1,2,1,2,3,2,3,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,1
1988,48,223,2,482357,1,6,1,2,4,1,6,1,1,3,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2
1988,48,113,1,482358,1,6,2,2,1,1,6,1,4,3,1,1,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,13,1,482359,1,6,1,2,3,2,4,2,1,3,2,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,48,87,2,482360,1,6,1,2,4,2,3,2,1,3,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1
1988,48,265,1,482361,1,6,1,1,4,2,1,2,1,3,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1
1988,48,339,1,482362,1,6,1,2,4,2,6,2,1,3,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1988,48,363,2,482363,1,6,1,2,1,2,3,2,3,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1988,48,113,1,482364,1,6,2,1,1,2,1,3,5,3,2,1,2,2,1,2,1,2,2,1,2,3,2,2,1,1,2,1,1,2,2
1988,48,141,1,482365,1,6,1,2,1,3,5,4,3,3,1,1,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,141,1,482366,1,6,2,2,1,1,6,1,2,3,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1988,48,203,2,482367,1,6,1,2,1,2,5,2,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
1988,48,213,1,482368,1,6,1,2,1,1,3,1,2,3,1,1,2,3,2,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1988,48,227,1,482369,1,6,2,2,1,2,6,2,1,3,2,2,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1988,48,259,1,482370,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1988,48,339,2,482371,1,6,1,1,2,2,1,2,1,3,2,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1988,48,347,1,482372,1,6,2,2,1,2,3,3,4,3,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2
1988,48,439,1,482373,1,6,2,2,1,2,3,2,1,3,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,113,1,482374,1,6,2,1,1,2,1,3,1,3,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,135,1,482375,1,6,2,2,1,2,6,2,1,3,2,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,141,1,482376,1,6,2,2,1,2,2,2,3,3,1,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,145,1,482377,1,6,1,2,4,2,3,2,1,3,1,2,2,1,2,2,1,2,2,1,2,3,1,1,1,1,2,2,1,2,1
1988,48,201,1,482378,1,6,2,2,1,1,6,1,4,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,309,1,482379,1,6,1,2,3,1,4,1,1,3,1,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1988,48,325,1,482380,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,1
1988,48,355,1,482381,1,6,1,2,4,2,5,2,1,3,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1988,48,201,1,482382,1,6,2,2,1,1,3,1,4,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,245,1,482383,1,6,2,2,1,2,6,3,2,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,48,439,1,482384,1,6,2,2,1,1,5,1,4,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1988,48,423,2,482385,1,6,1,2,1,2,4,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2
1988,48,181,1,482386,1,6,1,2,1,2,5,2,3,3,1,1,2,2,2,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1988,48,355,1,482387,1,6,1,2,4,2,3,2,1,3,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,48,355,1,482388,1,6,2,2,4,2,6,3,1,3,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,48,319,1,482389,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,2
1988,48,29,1,482390,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1988,48,61,1,482391,1,6,1,2,4,2,6,2,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,48,79,1,482392,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1988,48,397,1,482393,1,6,2,2,1,2,4,2,3,3,1,2,2,3,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2
1988,48,13,1,482394,1,6,1,1,4,2,1,2,1,3,2,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,1
1988,48,141,1,482395,1,6,2,2,1,1,3,1,1,3,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,201,1,482396,1,6,1,1,1,2,1,2,2,3,2,2,2,2,1,2,1,2,2,2,2,3,2,2,2,2,1,1,1,2,1
1988,48,305,1,482397,1,6,1,2,3,2,3,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,1,2,2
1988,48,369,1,482398,1,6,1,2,1,2,6,3,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2
1988,48,441,1,482399,1,6,2,2,1,1,6,1,4,3,2,1,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,48,495,2,482400,1,6,1,2,1,2,4,2,3,3,1,1,2,3,2,2,1,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1988,48,507,2,482401,1,6,1,2,1,2,3,2,3,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,48,113,1,482402,1,6,2,1,1,2,1,2,1,3,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2
1988,48,315,1,482403,1,6,1,2,4,2,5,2,1,3,1,1,2,1,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1988,48,113,1,482404,1,6,2,2,4,2,6,2,1,3,1,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,141,1,482405,1,6,2,2,4,2,4,2,1,3,2,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,1,1,2,2
1988,48,181,1,482406,1,6,2,2,1,1,6,1,4,3,1,1,2,3,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1988,48,201,1,482407,1,6,2,2,1,2,6,2,1,3,2,1,2,1,2,2,2,1,2,2,2,3,1,1,1,1,2,2,1,2,2
1988,48,373,1,482408,1,6,1,2,4,2,3,2,1,3,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
1988,48,495,1,482409,1,6,1,2,1,2,5,2,2,3,1,1,2,2,1,2,1,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1988,48,215,1,482410,1,6,2,2,1,2,4,2,4,3,1,1,2,2,2,1,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2
1988,48,85,1,482411,1,6,1,2,1,2,3,2,2,3,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,2
1988,48,339,2,482412,1,6,2,2,1,1,4,1,4,3,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1988,48,215,1,482413,1,6,2,2,1,2,3,2,1,3,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,209,1,482415,1,6,1,2,1,2,6,2,1,3,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,1,2,2
1988,48,245,3,482416,1,6,2,2,1,2,3,2,3,3,2,2,2,3,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2
1988,48,113,1,482417,1,6,2,2,3,2,6,2,1,3,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,48,217,1,482418,1,6,1,1,1,2,1,2,1,3,2,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,15,1,482419,1,6,1,2,1,2,5,2,3,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2
1988,48,29,1,482420,1,6,2,1,1,2,1,2,1,3,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,217,2,482421,1,6,1,1,3,2,1,2,1,3,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2
1988,48,339,1,482422,1,6,1,1,4,2,1,2,1,3,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1
1988,48,453,1,482423,1,6,1,2,1,2,5,2,3,3,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,48,463,1,482424,1,6,1,2,1,2,3,2,1,3,2,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,477,2,482425,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,1,2,2
1988,48,15,1,482426,1,6,1,1,1,2,1,2,3,3,1,2,2,3,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,29,1,482427,1,6,2,2,1,1,6,1,5,3,2,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,1,2
1988,48,35,3,482428,1,6,1,2,1,2,5,2,3,3,2,2,2,3,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2
1988,48,61,1,482429,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2
1988,48,85,1,482430,1,6,1,2,1,2,5,2,3,3,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2
1988,48,113,1,482431,1,6,2,2,4,2,6,2,1,3,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2
1988,48,113,1,482432,1,6,2,2,4,2,2,3,1,3,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,1
1988,48,121,1,482433,1,6,2,2,4,2,6,2,1,3,3,2,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2
1988,48,135,1,482434,1,6,1,1,2,2,1,2,1,3,2,2,2,1,2,2,2,1,2,1,2,1,2,2,1,1,2,2,1,2,2
1988,48,141,1,482435,1,6,2,1,4,2,1,3,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,1,2,2,1,2,2
1988,48,201,1,482436,1,6,1,1,1,2,1,2,5,3,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,2,2,1,2,2
1988,48,201,1,482437,1,6,1,2,1,2,6,2,1,3,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,201,1,482438,1,6,1,2,1,2,6,2,5,3,2,2,2,3,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1988,48,215,1,482439,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1
1988,48,347,1,482440,1,6,2,2,4,2,6,2,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,48,451,1,482441,1,6,2,2,1,1,2,1,4,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,51,1,482442,1,6,1,2,1,2,6,3,1,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1988,48,101,1,482443,1,6,1,2,1,2,4,2,5,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1
1988,48,129,1,482444,1,6,1,2,1,2,6,3,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1988,48,139,2,482445,1,6,1,2,4,1,5,1,1,3,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1988,48,201,1,482446,1,6,2,2,1,1,6,1,4,3,1,1,2,2,2,2,1,2,2,1,2,3,1,1,1,1,2,2,1,2,2
1988,48,469,1,482447,1,6,1,2,3,2,3,2,1,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
1988,48,499,1,482448,1,6,1,2,1,2,4,2,2,3,1,1,2,2,1,2,1,2,2,2,2,3,2,2,2,2,1,1,1,2,2
1988,48,439,1,482449,1,6,2,2,1,2,6,2,1,3,2,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,181,1,482450,1,6,1,2,4,2,5,2,1,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,201,1,482451,1,6,2,2,4,2,3,2,1,3,3,2,2,1,2,1,1,2,2,2,2,3,2,2,1,1,2,2,1,2,2
1988,48,423,1,482452,1,6,2,2,1,1,6,1,1,3,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,48,201,1,482453,1,6,2,2,4,2,2,2,1,3,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,113,1,482454,1,6,2,2,1,1,6,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,5,1,482455,1,6,1,2,4,2,5,2,1,3,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1
1988,48,53,1,482456,1,6,1,2,4,2,4,2,1,3,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1988,48,85,1,482457,1,6,2,2,1,2,4,2,1,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,85,1,482458,1,6,2,2,1,2,3,2,4,3,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,201,1,482459,1,6,2,2,1,2,6,2,1,3,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,439,1,482460,1,6,2,2,2,2,3,2,1,3,2,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,48,245,1,482461,1,6,2,2,4,2,6,2,1,3,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,48,61,1,482462,1,6,2,2,4,2,6,2,1,3,2,1,2,1,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,48,141,1,482463,1,6,1,2,1,2,5,3,4,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2
1988,48,427,2,482464,1,6,1,2,1,2,3,2,3,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,48,479,1,482465,1,6,2,1,4,2,1,2,1,3,2,2,2,1,2,2,1,2,2,1,2,3,1,1,1,1,2,2,1,2,2
1988,48,503,1,482466,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,1,1,1,2
1988,48,303,3,482467,1,6,1,2,1,1,5,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,39,1,482468,1,6,1,2,1,2,5,2,3,3,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,113,1,482469,1,6,2,2,4,2,3,2,1,3,2,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,1,1,2,2
1988,48,363,1,482470,1,6,1,1,1,2,1,2,2,3,2,1,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,1
1988,48,423,1,482471,1,6,1,2,1,1,5,1,3,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1988,48,37,1,482472,1,6,1,2,1,1,4,1,4,3,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,48,113,1,482473,1,6,2,1,1,2,1,3,1,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,113,1,482474,1,6,2,2,1,1,6,1,3,3,1,1,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,121,1,482475,1,6,2,1,1,2,1,2,1,3,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,201,1,482476,1,6,1,2,1,2,6,2,1,3,2,2,2,1,2,2,2,1,2,2,2,3,1,1,1,1,2,2,1,2,2
1988,48,201,1,482477,1,6,1,2,1,2,3,2,3,3,1,1,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,201,1,482478,1,6,2,2,1,2,6,2,1,3,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,201,1,482479,1,6,2,2,1,2,3,2,1,3,2,2,2,3,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,235,1,482480,1,6,1,2,1,2,3,2,1,3,1,1,2,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,48,353,1,482481,1,6,1,1,1,2,1,2,1,3,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,48,365,1,482482,1,6,2,2,1,1,4,1,4,3,1,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1988,48,497,1,482483,1,6,1,2,1,2,3,3,2,3,1,1,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,183,1,482484,1,6,1,2,1,2,6,2,1,3,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,199,1,482485,1,6,1,2,1,2,5,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,48,201,1,482486,1,6,2,1,3,2,1,2,1,3,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2
1988,48,201,1,482487,1,6,2,2,1,2,6,2,1,3,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,203,1,482488,1,6,1,2,1,2,5,2,3,3,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,203,1,482489,1,6,1,2,4,2,3,2,1,3,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,1
1988,48,231,1,482490,1,6,1,2,4,2,6,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,1,1,2
1988,48,359,1,482491,1,6,1,1,3,2,1,2,1,3,2,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,1
1988,48,371,1,482492,1,6,1,1,4,2,1,2,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1
1988,48,439,1,482493,1,6,2,2,4,2,4,2,1,3,2,2,2,1,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2
1988,48,479,1,482494,1,6,1,2,1,2,3,2,1,3,1,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1988,48,453,1,482495,1,6,2,2,1,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2
1988,48,203,1,482496,1,6,2,2,1,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1988,48,27,2,482497,1,6,2,2,1,1,3,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1988,48,355,2,482498,1,6,1,2,4,1,6,1,1,3,3,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,2
1988,48,61,1,482499,1,6,2,2,1,2,4,2,1,3,2,2,1,2,2,2,2,1,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,53,1,482500,1,6,1,2,4,2,4,2,1,3,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1
1988,48,113,1,482501,1,6,2,1,4,2,1,3,1,3,2,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,113,1,482502,1,6,2,2,3,2,6,2,1,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,177,1,482503,1,6,1,2,1,2,3,2,3,3,1,2,2,2,2,2,1,2,2,2,2,3,1,1,1,1,2,2,1,1,2
1988,48,181,1,482504,1,6,2,2,4,2,3,2,1,3,2,2,2,1,2,2,1,2,2,1,2,3,1,1,1,1,2,2,1,2,2
1988,48,201,1,482505,1,6,2,2,4,2,2,2,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1988,48,201,1,482506,1,6,2,1,1,1,1,1,4,3,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1988,48,223,3,482507,1,6,2,1,2,2,1,2,1,3,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2
1988,48,409,1,482508,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,1
1988,48,409,1,482509,1,6,1,2,4,2,5,2,1,3,3,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1988,48,113,1,482510,1,6,2,2,1,1,6,1,1,3,1,1,2,1,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,1,2
1988,48,201,1,482511,1,6,2,2,1,2,6,3,1,3,1,1,2,1,2,2,1,2,1,2,2,3,1,1,1,1,2,2,1,2,2
1988,48,201,1,482512,1,6,2,1,1,2,1,3,1,3,1,1,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,245,1,482513,1,6,2,1,1,2,1,2,5,3,2,1,2,2,1,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1988,48,113,1,482514,1,6,2,2,4,2,6,2,1,3,2,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,1,1,2,2
1988,48,113,1,482515,1,6,2,1,1,2,1,2,1,3,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,303,1,482516,1,6,1,2,1,1,5,1,4,3,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2
1988,48,61,1,482517,1,6,1,2,1,2,6,2,1,3,1,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1988,48,453,1,482518,1,6,2,2,1,1,5,1,4,3,1,1,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,131,1,482519,1,6,1,2,4,2,4,2,1,3,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,2
1988,48,85,1,482520,1,6,1,2,1,2,5,2,3,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,181,1,482521,1,6,1,2,1,2,4,2,3,3,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2
1988,48,273,1,482522,1,6,1,2,1,1,5,1,1,3,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2
1988,48,201,1,482523,1,6,2,2,1,3,2,4,4,3,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,141,1,482524,1,6,1,1,1,2,1,2,1,3,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1
1988,48,201,1,482525,1,6,2,2,1,1,6,1,1,3,2,1,2,1,2,2,2,2,1,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,245,1,482526,1,6,2,2,4,2,2,2,1,3,2,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,395,1,482527,1,6,1,2,1,2,3,2,3,3,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,27,1,482528,1,6,2,2,4,1,6,1,1,3,2,1,2,1,2,1,1,2,2,2,2,3,2,2,1,1,2,2,1,2,2
1988,48,113,1,482529,1,6,2,2,4,2,4,2,1,3,1,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,121,1,482530,1,6,1,2,1,2,3,2,3,3,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2
1988,48,369,1,482531,1,6,1,2,4,2,6,2,1,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,373,1,482532,1,6,1,2,1,2,3,2,1,3,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,48,491,1,482533,1,6,2,2,1,1,3,1,4,3,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,1,1,2,2
1988,48,221,1,482534,1,6,1,2,1,2,5,2,3,3,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2
1988,48,251,1,482535,1,6,1,2,4,2,6,2,1,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,48,213,1,482536,1,6,1,2,4,2,5,2,1,3,2,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1988,48,23,1,482537,1,6,1,2,4,2,3,2,1,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1
1988,48,201,2,482538,1,6,1,1,1,2,1,2,1,3,2,2,1,1,2,2,2,1,1,2,2,3,1,1,1,1,2,2,1,2,2
1988,48,201,1,482539,1,6,1,2,1,2,6,2,3,3,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,48,201,1,482540,1,6,2,2,4,1,6,1,1,3,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2
